intercepto,pendiente,sigma
-5.0230237104573066,3.2562247131638165,0.3927192939589675
-5.0939360483537826,3.2823208844831564,0.3782473663527133
-5.045119536032047,3.2685190564271998,0.3709423648229887
-4.766465567381203,3.1832177802285035,0.34070553510865925
-4.766465567381203,3.1832177802285035,0.34070553510865925
-4.4971583699617295,3.102090428456309,0.351177634201915
-4.497615541625064,3.1022134337410896,0.35056809374098924
-4.402962325893727,3.0654658566721946,0.3828433965351626
-4.782922899781209,3.200419365157999,0.3526344184081544
-4.506310632194787,3.101713055516706,0.39249565088949434
-4.554214835441629,3.116541416252475,0.3996539420902476
-5.036168333651493,3.2636529109712074,0.36396614980150355
-4.4567332158123385,3.105856082123908,0.3422527576396833
-4.571889193724377,3.1418579464796803,0.33842277219150446
-5.065181531182078,3.287095042643738,0.3164962457015753
-4.906269791948004,3.232553664758698,0.33126884609907115
-4.323909562877503,3.044481881120812,0.4017903787588483
-4.441516564947017,3.0928592965830037,0.395130005193431
-4.515583596025771,3.1093421891217488,0.3615168956384573
-4.788842494588001,3.1975383622763176,0.37738072455182636
-4.778821050310501,3.1955380783061615,0.4031812710259079
-4.6256488270868275,3.139842328226799,0.3649600432292515
-4.729847609101835,3.1827112681351273,0.35351773105853157
-4.774108412615306,3.1865737673982357,0.3385459184996402
-4.466735777920358,3.0850815378562726,0.36083525097464436
-4.588092175031339,3.1199417560038083,0.3475441578500782
-4.6622821994735,3.1565933140437026,0.39178829031731927
-4.767576036983406,3.1796723850817945,0.3866385787999618
-4.9331408662172995,3.2275538452036043,0.3630323966895055
-4.53132539536302,3.124246501897461,0.3742305537010654
-4.757811750270774,3.1769641355980753,0.3589006241372201
-4.466191643604731,3.0959494968845984,0.40791004726134666
-4.621060816500432,3.1379001756277503,0.3320721817216164
-4.681139376022976,3.1642603576661785,0.395759484557982
-4.535194552529943,3.103667089162366,0.3442894708546162
-4.713476195648116,3.1817333912810586,0.39725303088835845
-4.649093993597752,3.1612000466379135,0.36361539142089433
-4.70447210181719,3.176628430451967,0.3916927871316538
-4.501378655940786,3.096974160350189,0.3553870465936779
-4.977335606917833,3.258827221920266,0.39236360552114097
-5.057961228699478,3.271117665152672,0.41221519076487084
-4.656937500471142,3.162026835456514,0.32854638130700414
-4.361672579729547,3.073986830505599,0.3753729163965834
-4.553471798335689,3.1423874907184217,0.3736675433733569
-4.386002679849511,3.071377021729226,0.38264170677918863
-4.711678253898793,3.164197628190482,0.3864960160593815
-4.848326865963335,3.1999091162064217,0.33628469237496084
-4.710757324561548,3.180455009021249,0.39010785735385806
-4.662667052589831,3.159166706637003,0.38945269771406765
-4.988189579778226,3.2499468192336147,0.40294511290793555
-4.676000404444706,3.17228383619799,0.3303928612484814
-4.4371967402808155,3.08695640144203,0.3461052341907226
-4.92514595074883,3.23011277310096,0.3488569012222326
-4.585032973134988,3.135633127905271,0.36769846346242335
-4.601127573407552,3.141564093940206,0.38165158644377706
-4.736415552752219,3.1712679139927316,0.35778403262350433
-4.518731721973667,3.105789766557195,0.3877487463335039
-4.374578535648145,3.0564969207801997,0.4219462980332995
-4.441552294443285,3.0683442901020093,0.3666523493123881
-4.980249047782771,3.2741454606295872,0.3689316080165987
-4.286309317538441,3.0170913764129192,0.37340505940861796
-4.53308964288352,3.0987154158617964,0.3813294951103768
-4.217309927564583,3.0017634173807024,0.36458474001308805
-4.501454672657071,3.0986372767132413,0.3860755773997809
-4.617774214007258,3.1471026273930076,0.3458001640702831
-5.073538210231592,3.2749934087243,0.3653078075306727
-4.458746020049123,3.1009410354405387,0.37916450785541883
-4.345808148854105,3.060405467729619,0.36160239365017843
-4.6816388845531245,3.1601892899199298,0.39324535141753836
-4.657426921658529,3.163796887486457,0.39793015360419365
-4.710474903222832,3.1776696730419713,0.3625097751896228
-4.650712315173542,3.1515452330805664,0.3932082876997568
-4.531459432911327,3.115720093801634,0.3456455898573566
-4.446252667597826,3.0818062636734824,0.41988478230101334
-4.811838435705108,3.194432487447787,0.3579796810559912
-4.6752125603238595,3.1609405281526013,0.37430020663311414
-4.934152659510163,3.229908400486453,0.3747085243095998
-4.650876166874551,3.1599993811567617,0.35120242135323954
-4.6377978219861475,3.137590775694779,0.37695591438245574
-4.624668723184838,3.147944716311921,0.3748309941498715
-4.446527678240653,3.0804437941009635,0.36336199937551855
-4.443953762665047,3.0960933465195275,0.35127243293511357
-4.584100855876116,3.135840973304957,0.35730396192688385
-4.584100855876116,3.135840973304957,0.35730396192688385
-4.8000573067266705,3.2048080023910197,0.3454990219406497
-4.8000573067266705,3.2048080023910197,0.3454990219406497
-4.70238559762844,3.170318756005044,0.3611509492857803
-4.472589281145662,3.0956946426028367,0.381884109436703
-4.845748358069519,3.224031431072708,0.3434642283705883
-4.937319070505841,3.2549367527357926,0.33879362918533823
-4.756412099722039,3.177139427812019,0.387743266697202
-4.809328974641733,3.201987391307163,0.4161355438913469
-4.676470128037513,3.1655683463093487,0.39070410329889155
-4.756740012473239,3.1893126319963305,0.3828054297461083
-4.671226220934581,3.164990531018616,0.38276450081168684
-4.511560266415951,3.1097171613556496,0.38688362497322304
-4.552495811837528,3.1056445312807335,0.3882419283161403
-4.258407792233462,3.0263347982685365,0.34647392612421124
-4.786958809598847,3.1804396997803703,0.40258804538045345
-4.438526369441687,3.0935310887792626,0.33303182618497823
-4.459988037460821,3.0989228270521862,0.3326019991470863
-4.466652626816634,3.0795546668393685,0.3582087724283935
-4.736281867202939,3.1815416941424024,0.3466522361309105
-4.432898121874417,3.0846847994910127,0.365308328149449
-4.58827695458588,3.1309358501566584,0.3620124005651909
-4.2643074676690285,3.0347785722630993,0.38848274367755425
-4.558724710128843,3.1197414877796326,0.3850932776883441
-4.872116327649552,3.228485071038596,0.39822802655983386
-4.2495455427678115,3.026565784363935,0.33110238562178396
-4.516509901811105,3.111773436648941,0.3983974231413401
-4.716042075622393,3.1639248882079323,0.3728842348228054
-4.757365766234065,3.181981036366766,0.384614092442428
-4.780078151255839,3.1827917041361315,0.3703548182450341
-5.108631246455207,3.29206822858163,0.3733367316633542
-4.868076237889937,3.231996525722636,0.38160049750477737
-4.508361688351802,3.1142300370659646,0.39068523066723715
-4.795342444988626,3.1956804129531227,0.3815165168997049
-4.701480089394408,3.1691505437814125,0.42285252517577693
-4.994256351974498,3.258435563545537,0.390366226104418
-5.0534171641168655,3.2598141599764316,0.40537855397839684
-4.876632612827788,3.217277723624616,0.3853513764132171
-4.5439451574116125,3.1291130577336532,0.3486397686163323
-4.830570429210819,3.195828119823165,0.4021477504562211
-4.535526028679931,3.115410804869066,0.36675633338656566
-4.700818329079123,3.169114503597744,0.3452073212757294
-4.52578876472114,3.113155577145794,0.39596066164188387
-4.3414468795381,3.041665473802802,0.36815751141325104
-4.9493963892198325,3.254364441223159,0.3738284747853232
-5.0396299171797,3.2831764573202453,0.3789016512023129
-5.0667005952084825,3.291095943056689,0.37349549974912666
-4.362930098683329,3.0650591692158624,0.3907725839769584
-4.726382975455454,3.1649124345538997,0.36462855003919553
-4.387250002174257,3.0803105409127305,0.3724086530793112
-4.319662914911327,3.0683672461926235,0.37929085790061773
-4.449527157827315,3.0739248053457175,0.3645720869680482
-4.733747639595325,3.1929464392815454,0.3798979164380389
-4.3283262397676285,3.037832257652908,0.3718870510412124
-4.879513075389502,3.2263522231410438,0.383094805416181
-4.521818379053719,3.1044135728161857,0.3600673967005848
-4.739783925608952,3.1882491886228737,0.37511331333637216
-4.610212446889004,3.142382457942521,0.3717707529939726
-4.471371918249933,3.109914694040219,0.38676339443268315
-4.572779016577872,3.1345765293372754,0.39157553756425
-4.887649286911024,3.2125225448418173,0.3505243818900857
-4.5214501219963426,3.114121357008288,0.3735208906805287
-4.39392420842385,3.0678345705503416,0.38943805141667426
-4.736314903071539,3.1845550639227884,0.35151409091522007
-4.478444896666093,3.1076489806863328,0.3714822380261218
-4.779179326142969,3.196659692701582,0.37142985454803634
-4.31404551848865,3.0422484247658375,0.3742181716777252
-5.020656241144146,3.2689600407810864,0.3822782066816197
-4.363051413238594,3.072054222275736,0.3730755458983885
-4.533867112523931,3.101140560267121,0.38867196309430385
-4.6181007198232065,3.147533314964923,0.39151132178715614
-4.872795392944766,3.217080788748606,0.4069742892008979
-4.747502068873442,3.181244858858131,0.38035197843168783
-4.092816079521284,2.9828036115114602,0.39296152273773804
-4.307522171306624,3.0519661303603987,0.3710827921027843
-4.658605232395007,3.167401061998525,0.3666945677464438
-4.994789281330809,3.2489880309812023,0.3670210132492106
-4.493865446591528,3.097977815370469,0.4040296387802068
-4.197989414978526,3.0287640445729926,0.36828428623753273
-4.8752128886620785,3.219220960169708,0.37212590115856575
-4.230838755705222,3.021738558948512,0.37789798348607245
-4.515829702180609,3.1042094854246094,0.43092572538534196
-4.738728475015988,3.1856014603776557,0.4040637670119384
-4.650722099140623,3.1598333182328098,0.3760310049750187
-4.766754964597675,3.1833385160103074,0.39527951454510885
-4.934403276972007,3.2601565557438725,0.3970561175678934
-4.66777641786266,3.172231377864436,0.40988347954057675
-4.737407428280371,3.18614405421902,0.4098827053271428
-4.553978234593847,3.116400447338933,0.3351258839311187
-4.4897620789912835,3.101562156784708,0.334119986007178
-4.751761463903624,3.1824575733055798,0.4087381767789846
-4.676488058547826,3.1666068208613534,0.3400441259577474
-4.263210073715407,3.0408702045575,0.39807925684868123
-4.737654408228617,3.18535617607539,0.37116235867772945
-4.602751214599004,3.12561039057015,0.3818294088558154
-4.533184789083924,3.105662041677848,0.3488432664744775
-4.631012041135633,3.1366710737261054,0.37911860328168306
-4.631012041135633,3.1366710737261054,0.37911860328168306
-3.9479986937277944,2.9420321515063117,0.39802638856607475
-4.154360922520831,3.002800216363563,0.3986635531414106
-4.463659943470485,3.089184873982459,0.4089644298830147
-4.523894873722916,3.117563178259343,0.3388239008288606
-4.560537160180387,3.1198991676065546,0.36329906841002574
-4.642684637862489,3.153490026552728,0.3617292711520488
-4.642684637862489,3.153490026552728,0.3617292711520488
-4.315557639127678,3.0426951874570114,0.3444804707477453
-4.905262963602337,3.21878600946531,0.38295378535574576
-4.288761576426414,3.041093890747497,0.3869754360197412
-4.910905069750036,3.231864509818898,0.35336495654451583
-4.061113230444449,2.9673592427479285,0.37254664286489003
-4.726062539621756,3.1825441946983575,0.36876897854117685
-4.780931576906204,3.1980589036618814,0.3437438997603738
-4.854188226612944,3.2225871320657236,0.33598419017517417
-4.723137373316356,3.190411145390234,0.3638601135683767
-4.74774153376663,3.1903813088321606,0.372038202746072
-4.54644335487748,3.112050252807034,0.35078247650861044
-4.481573103663618,3.100995028734996,0.37886738204755954
-4.920702296279854,3.2259139039582756,0.3892995253014704
-4.682647718380616,3.1487047529906196,0.37326025389611417
-4.427271379389913,3.0653651129026267,0.3727519891917082
-5.094925994059903,3.290377966438114,0.3812235517895472
-4.7367365557994825,3.1777420688215865,0.37360552031974203
-4.716083010991267,3.175703864942242,0.3493351771833327
-4.3021905472012145,3.0638954269166345,0.3719436505273728
-4.551209510866047,3.1231860757334347,0.4130085196544445
-4.690305985036382,3.1766033208806674,0.42873765456520624
-4.516966469791894,3.1141691505425184,0.49269375178310676
-4.139738682110314,2.993565537952754,0.33752857098588807
-4.413093613631276,3.0716544613822254,0.39755824573615184
-4.416454091273529,3.0816876030067295,0.4255505528557963
-4.754914398979916,3.177736414655737,0.33160055494732454
-4.448536387857817,3.096827584665435,0.40182327218893016
-4.438202313414314,3.075172108681695,0.41096055445455826
-4.389752099668294,3.0716182639621152,0.3785418798656849
-4.576546461751109,3.1341686292111017,0.3974319632349026
-4.592278225571264,3.147624667496144,0.4022041352216545
-4.818663976289203,3.1797475449637083,0.3651628988884244
-4.749916226514476,3.1586606119506677,0.3906636797555419
-4.742802641829804,3.163211298524717,0.38391185148000473
-4.6750302090217986,3.1525893633895565,0.438371728177213
-4.568462730976712,3.109978245995416,0.4100638974414467
-4.003228338459477,2.9557294273410917,0.3720700173748555
-4.5415029892971734,3.1233353433584923,0.3278782839889061
-5.034859818205508,3.275225136884429,0.367134772535343
-4.630567119560799,3.140653079619186,0.3510264298604798
-4.4893633906877985,3.10319010927976,0.3703032557198645
-4.632097163448477,3.1337257238922227,0.4069303415582557
-4.707492362147042,3.168997569769704,0.34482789411465453
-4.9268045172323776,3.233924284750967,0.3632707351550167
-5.138982153416735,3.309343042556244,0.39043548654026244
-4.543028772547983,3.117656989457929,0.37094676002328525
-4.393912373434325,3.0741496150913927,0.3881559038907069
-4.715515353597213,3.1674794226753353,0.35296520635740325
-4.521102222427479,3.121977511514177,0.33985224841209816
-4.314807393981412,3.0290705471253356,0.384284189984862
-4.778657837970499,3.2064241689481627,0.3520344684169264
-4.490369273268446,3.096885155618785,0.34619628533477076
-4.597872339637129,3.151762528813157,0.38540082569502326
-4.8545514440074875,3.2313062366836305,0.35704440201961396
-4.300075708725435,3.0323581035196128,0.34244317804510194
-4.802139216580054,3.2019528456218005,0.36212563865378666
-4.523109734226866,3.1041881256331916,0.38636516474523563
-4.8284431878123115,3.204507656399352,0.35843575598869926
-4.505885511678125,3.115180292495553,0.4004333791605913
-4.748283696613401,3.1728290149601337,0.34194132274204964
-4.581916008032477,3.1471589923341714,0.3434377101496368
-4.412191075540207,3.0653123764461876,0.3892630185115244
-4.260756952732765,3.0206385223400583,0.4154849868561429
-4.67280477975637,3.1509001045600127,0.3819354891278064
-4.764407012874666,3.1910422448895948,0.3495152589309808
-4.655874494765846,3.1440193543311907,0.36999572265881714
-4.5263290741175055,3.10706132158904,0.40471588909815065
-4.546382606558547,3.1189501983587893,0.3603995187792825
-4.673854138043978,3.1565461869465614,0.36580177854752294
-4.832489974121996,3.1955608093639105,0.37447145513537555
-4.8084805873280025,3.2047580674642475,0.3934411592073747
-4.5124656659564,3.0971327965711533,0.3644958691448913
-4.954747147313614,3.2579220439933994,0.3813870167820996
-4.5360395083731895,3.115126290679621,0.3828891448374305
-4.5360395083731895,3.115126290679621,0.3828891448374305
-4.522171546856952,3.1128486696335576,0.36427613431169104
-4.679256482463023,3.1619515808051144,0.39416550949283063
-4.774140689061267,3.1927620651068866,0.35218303080968705
-4.776536370990156,3.1936645927138203,0.3527052392185683
-4.807631341456479,3.2039279099807034,0.36271312821545765
-4.479337842405838,3.095896693058265,0.36244332809035684
-4.289227388739389,3.0405562626498,0.3702228499397412
-4.958384540160255,3.2470506782648356,0.3945060165691398
-5.022753238024876,3.2633309458981303,0.35696213752538414
-5.045643542465309,3.2694742504437553,0.3392326394269653
-4.876026806696685,3.2164630919734276,0.3674136664249357
-4.847258531964974,3.2105125119611135,0.38329230869395725
-4.411385761162998,3.073997943622678,0.354076280450566
-4.841650489099756,3.213403975771877,0.3684076911623172
-4.3631820769896095,3.0594144754015176,0.36292134775101154
-4.9760470447612075,3.247590045423765,0.37364680745744505
-4.736839747117813,3.175029417083865,0.342725145469122
-4.558334504962919,3.1157803390372463,0.3915570923907984
-4.575284432497555,3.137276645539167,0.35859054730650425
-4.100366866712052,2.9805045164462043,0.4455099823361102
-4.0516654085476995,2.965283132396753,0.44322566355790755
-4.633120560427141,3.171109815418181,0.3550309894339133
-4.440284169324275,3.0856686539685083,0.38102906012820437
-4.76350174826007,3.1897745842205554,0.3514937045895916
-4.833221549973563,3.209369462757897,0.35951743310496037
-4.7767146300423375,3.194315231388677,0.3733438677149968
-4.874528314348476,3.2048738375865806,0.36784289701712847
-4.3656304021877155,3.0633016809523466,0.3789028393965944
-4.906196966467645,3.24012908004449,0.3605597532453017
-4.335257742880874,3.064071863145858,0.3820901222399998
-4.398289940761947,3.061783118281188,0.38512136172097367
-4.6061206220850766,3.1438379315927882,0.36180041614962355
-4.716168830033637,3.1680057057756503,0.3805525114898042
-4.569670321371499,3.1371750493131016,0.3615890258010832
-4.711863110908757,3.167203659011724,0.3914793944773575
-4.806246119647793,3.2059474152221266,0.36078059704063115
-4.8004582818942945,3.2017577554284613,0.3701286969362981
-4.559693268264765,3.1267464570301304,0.3683173160630037
-4.518346816506033,3.1192716258340334,0.3903797265470889
-4.892342752224758,3.2341687016411136,0.37746028192419084
-4.872350587647108,3.2170520850522224,0.3741412113771679
-4.726924150498014,3.183324857841642,0.36013451350833653
-4.611693145527658,3.152002645340503,0.3662160747758747
-4.822930458449535,3.186615122344962,0.37454341358561005
-4.835188379950152,3.225295543772814,0.380458260163097
-4.548284006391132,3.127079531780168,0.38456002324309285
-4.284326045623813,3.044321207236983,0.38024195378337267
-4.850705076685701,3.21972146756416,0.4384444449880705
-4.726985138571628,3.1685937258278303,0.40605400141733256
-4.968235856940756,3.2593829176714775,0.3789289268906123
-4.955156486304593,3.2458342279534613,0.3785220963744575
-4.426968147512238,3.0807328946404877,0.3611164313750114
-4.961943585705891,3.2387285509217945,0.3667074471079205
-4.635390943601184,3.159270165510124,0.3759377240024265
-4.962303140621921,3.254158241865942,0.34903837347022054
-4.954011375769382,3.2477273063152023,0.3691793200449105
-4.952301631969808,3.2396141540934162,0.3466860547673697
-4.429679989657757,3.090619283957024,0.4066622772674907
-4.625810368166371,3.1404563337008473,0.37252148742576197
-4.321402809428538,3.0521528263391366,0.382363039556422
-5.060183587868677,3.2735452181386546,0.36830141001548833
-4.348093340870795,3.0727865368162095,0.39700007958385486
-4.599375991134584,3.1582776017691967,0.3820275252883313
-4.853720877615597,3.2258424041337204,0.3944558552295741
-5.106806858463396,3.29094934836343,0.38123573794816645
-4.1824224674752175,3.0005102024948083,0.3707605663626549
-4.317012247635307,3.04019234963707,0.42938704586911863
-4.383289024423745,3.0542901346389444,0.4023486359797093
-4.7656628042087625,3.199229983564242,0.3827887611406636
-4.75644229654626,3.180770001615143,0.3882090959573123
-4.862734525028607,3.207118819443295,0.3857934489147609
-5.032012744581379,3.2609248713156216,0.38201045476669265
-4.353206803973821,3.067640634411124,0.36265724479960554
-4.572113613167551,3.1229421503402714,0.36563073567482635
-4.785655080690051,3.1734871097553263,0.35387220575317346
-4.647634385278702,3.163168007179409,0.39177400818578173
-4.5226328116025085,3.1240786419850424,0.37266949678564654
-4.915524899471466,3.2241528435519338,0.39031174076578584
-4.700014242292749,3.1723064604128552,0.35705221176451096
-4.604716633385272,3.1417387648329287,0.40455940685018615
-4.597084640467077,3.1235773608700863,0.3545727288327889
-4.663249922148818,3.1443228810714405,0.4121164028042982
-4.676187439571323,3.153529819587311,0.3663515288667097
-4.99245680572826,3.2683001169959587,0.40195501872141454
-4.521214181023523,3.117907464304393,0.40747394812226073
-4.445978687994445,3.09593407507463,0.4196447049701765
-4.533969033329318,3.1019618920665253,0.4037731875816919
-4.825879831324832,3.2079844648841638,0.3671378265940757
-4.725804661736233,3.17701008164113,0.3320914302708438
-4.633172871797851,3.1429344626719207,0.4038489214593511
-4.876978008930334,3.2215820931654364,0.35695193540816816
-4.789610997737508,3.1852453747615046,0.4079047710659056
-4.517129083506997,3.1145302083694695,0.3396459598167863
-4.599627651326099,3.1593117176069656,0.4005260404883982
-4.526870738246888,3.091919742126791,0.33870336689184366
-4.588563518329695,3.11053108879232,0.343611732191652
-4.456539361051122,3.0961338517634247,0.3690390072065074
-4.528477882554872,3.105561305686191,0.4051809880157991
-4.721310131822893,3.1716490643347264,0.36968541399715
-4.5624032283391305,3.1286826819061075,0.35932267692290637
-4.623118742306866,3.1351633907851633,0.36825285677801706
-4.6310021696904675,3.150859838509412,0.3628996500792346
-4.626322721964842,3.1377781239463562,0.35784154040686184
-4.658039465021727,3.157859483597007,0.3640058349450424
-4.790827816220052,3.190272265019337,0.38418416011737266
-4.334967168024605,3.067716203959335,0.3673836807890385
-4.572456542105182,3.125415746007149,0.3845632288593374
-4.929482560468818,3.244499716445267,0.3644216857308701
-4.2942646615506765,3.0337226544224865,0.37362992440071274
-4.651465210632223,3.136609365179237,0.3789043692252416
-4.423376181915191,3.091339301441938,0.3712378206805006
-4.925143475453782,3.2373833697291454,0.3599656348210584
-4.394514267625124,3.0572244788306095,0.37137984764330356
-4.500683643934665,3.0974032484413176,0.3610928308243072
-4.500683643934665,3.0974032484413176,0.3610928308243072
-4.712821737472899,3.1776195043876805,0.3662973456993596
-4.712821737472899,3.1776195043876805,0.3662973456993596
-4.6722266867059705,3.1562318146666173,0.3827456230458174
-4.470549908375079,3.0937092974056717,0.3600725741702705
-4.546500470426179,3.125785552689532,0.3480461599431396
-4.41826558095888,3.066394001311458,0.3624447895644034
-4.961097458340307,3.2609391471895757,0.3687303620590928
-5.152783313779425,3.311716849156318,0.3579947962406478
-4.732575740341034,3.1813835389808216,0.3837671755278275
-4.517765778697371,3.105794332280125,0.3693612897556307
-4.774321299272532,3.1922907437183743,0.36780417676337296
-4.232899272044192,3.0165329914617165,0.37086660290276935
-4.20201012105707,3.0023224755102715,0.3399416090650168
-5.1100329641604025,3.2968422529449692,0.40258564620479065
-4.991987179542374,3.2543502419105734,0.3965120233575089
-4.682928920628414,3.172077586086989,0.42143579251081903
-4.300731426184079,3.0453537480181185,0.3904618451915386
-4.864143585977166,3.2200654949136935,0.3548533406587829
-4.4197815377609215,3.0775035968906894,0.37146973743163825
-4.537032793970429,3.1195858513408568,0.3752369738040907
-4.8303867388339565,3.2035009422175866,0.37390102315517837
-4.35737407611448,3.037455051323643,0.3833244951869874
-4.812321906298457,3.218181487908699,0.3591089642223052
-4.6151796245761645,3.1225516657266392,0.3929211061324599
-4.337731770535909,3.0469921532118245,0.4057091452886707
-4.61339367015632,3.131321313009943,0.37313938954851217
-4.636249297785234,3.1482804810678253,0.373012176098776
-4.793093854500655,3.1941897137059474,0.3761001768715692
-4.613540677402912,3.1389902660092734,0.36504713195614485
-5.023753345704714,3.261693485779922,0.3872582067895936
-4.514585633825795,3.087963022108776,0.3648063128797111
-4.493145283032712,3.0790837268217777,0.371236634215954
-4.764875483741984,3.205945532256448,0.35947786675771587
-4.538146366191198,3.0989308580177823,0.36872463935641603
-4.526047259971755,3.119701629097587,0.3883116573176796
-4.259376876972883,3.023242456386393,0.3607555408473341
-4.573179989849702,3.129678808265554,0.3912375683024422
-4.590434928843039,3.1375568041398183,0.3346018756856261
-4.441183840098412,3.091529472334946,0.3325587026530605
-4.795434320510723,3.189430935387615,0.39333085750198177
-4.427343965999688,3.087517648468144,0.36911840672118895
-4.849052116924164,3.207971752983945,0.3698344652764239
-4.672791778682901,3.149154108750804,0.40984001908681655
-4.728800562050243,3.1728443771172445,0.40132693330078983
-4.411677768450537,3.075620708619744,0.34315476647298576
-4.8073173875869575,3.1989675655700323,0.3580116658929257
-4.559162754970743,3.1288814758680887,0.37862479801324544
-4.614937629502451,3.1417446845878896,0.3862928211240029
-4.587541775226182,3.1206701716723377,0.3648891725894737
-4.338714951063633,3.0527362180936346,0.3600826433092164
-4.132635607173812,2.9822105609212683,0.3651043875704775
-4.247098388451518,3.0169541135647973,0.3678891460971108
-4.5813833127542205,3.1198413091531196,0.3793088885042182
-4.652485985381322,3.153264619621614,0.37070264907439987
-4.689259423599867,3.158359617123951,0.35805316638237505
-4.501588066798111,3.112868235380963,0.3827642680449619
-4.278289805090416,3.0271617963035666,0.3701245473906711
-5.149431134004889,3.3033598599126477,0.3805957624318019
-4.732459385610535,3.1897841209694926,0.39991108351611676
-4.609080709814022,3.1510835107776267,0.3885557508355161
-4.518233588750259,3.1236259171773386,0.35243333050124076
-4.57356355298628,3.1212030279928444,0.3520329148827017
-4.660123370349686,3.139221710724529,0.37402157098818967
-4.502498763411821,3.110644377029948,0.3544159140700844
-4.498650423233381,3.118475378185038,0.3837699102877291
-4.943719935672957,3.2444052918163244,0.3330064450251815
-4.535234512812655,3.10565038714582,0.33594357984180445
-4.557984404337589,3.136732048509719,0.43334508215304474
-4.783268920047779,3.1962132558251004,0.3968329665398941
-4.349824615519477,3.048205595888918,0.3963858934045346
-5.145554915408721,3.3017469827816157,0.344813219894828
-5.179585746170491,3.3119807305385818,0.36055657638975064
-4.7845967445569215,3.180165764891436,0.3785635792772663
-4.663108653438867,3.1513511241923706,0.37181894037124114
-4.494770100931059,3.1038706883756917,0.3821329814120509
-4.823690498903777,3.1955845895856925,0.3873282055560579
-4.596864887829663,3.141707256653594,0.36854789224372086
-4.436792136758136,3.083183321068884,0.3718150095102021
-4.916203259343436,3.233549766791558,0.36721626382233313
-4.484460779887429,3.098434811263494,0.38140153855678594
-4.870200322387772,3.2280963512499756,0.3726021862350833
-4.245327928299295,3.0205953357723545,0.36796726275843294
-4.539865599469573,3.121350839530752,0.3690599938900121
-4.8860129514094846,3.2211929905482273,0.4043298603639717
-4.486611329623902,3.105292263155096,0.3778927176801508
-4.617831294129051,3.1760688401153025,0.40932311714923997
-4.881238602397288,3.2042386315424123,0.39206153068670785
-4.45288206159423,3.1037717146288903,0.41037909730862987
-4.7533985159574055,3.1931970888107406,0.4144329376917654
-4.1164851902181,2.9797297613597618,0.3716746513358448
-4.043473460113254,2.965358385537635,0.37600035036434415
-5.172102238649619,3.3118249290427517,0.3856443582309542
-4.7799696461405485,3.190798136620367,0.40705499247066684
-4.908659243626343,3.219362589479613,0.3533373776867125
-4.690328594632741,3.1527709459509548,0.38373535911703266
-4.651439414363978,3.1414635935558346,0.37908404256728206
-4.570099952913866,3.128504032348938,0.3935420419451558
-4.69137843435463,3.1559758667512483,0.38056172261226207
-4.209868336335915,3.0278165374733845,0.366319287807551
-4.7836076463263515,3.1928242461253165,0.3890488960655285
-4.851505156479385,3.2136385986726776,0.38139276703045977
-5.049514187283693,3.280892625938746,0.3753315733359962
-4.219756509324096,3.010620768261081,0.36142971861245937
-4.59985231761357,3.129215319334634,0.3620289623344706
-4.466438136950469,3.0840169703186944,0.3539215194483898
-4.705022266505058,3.1674682650061765,0.34463162862052976
-4.609624657626343,3.133431746219729,0.34459786367567874
-4.735001105216191,3.18594109898146,0.38621166719120725
-4.0478249070193915,2.9738832877096484,0.39528381260161233
-4.444306491110307,3.079830758200493,0.3891050986254787
-4.770822338251414,3.1940215618293393,0.35339082523940357
-4.872045499807753,3.217339609884027,0.3383485892073866
-4.857816748440585,3.2107339761057854,0.3566420899660209
-4.62657368256844,3.14983951941857,0.34478849244628346
-4.492654176360751,3.0988108727302626,0.39602038015358176
-4.434244432922819,3.0667699124938137,0.39565212739766464
-4.946978563360913,3.2398025232426457,0.3962557170560539
-4.969779600233131,3.244205809480135,0.39131213492189554
-4.4603845147072345,3.0978678659595134,0.36413295173364085
-4.439692028974748,3.084961954470188,0.4056930844193583
-4.927863943430595,3.2467934978212645,0.36010216477987783
-4.623133710707061,3.151405454953073,0.3684658611983986
-4.698033497995075,3.1636841913279525,0.35587341270680195
-4.481255977925826,3.100526925192827,0.3888794657966717
-4.742358138418924,3.1833775160596494,0.3774141852445217
-4.415836840835596,3.0744117163611513,0.36638952195738067
-4.802202647868591,3.196816837791118,0.3746831938254155
-4.394569656147177,3.0767660335351894,0.3430757825590909
-5.260259520535896,3.3277287226688985,0.380407861159898
-4.6867287715038675,3.1564302279372267,0.3756076430850004
-4.35631810628763,3.0486456445249894,0.39855275133420726
-4.948203943564265,3.25481953180618,0.35482248803023875
-4.7469126459340805,3.1782492258739485,0.3926052703924916
-4.8718816376157905,3.2193668769526234,0.34882082626205874
-4.758867296532093,3.1825956130718356,0.3514854339376444
-4.697147921198369,3.1655905359219334,0.364110678655247
-4.821888987630972,3.1900510620549336,0.37533819355564096
-4.62948428614319,3.1458015041290563,0.37271055503054323
-4.4984649704672295,3.1134846667996836,0.37807082550772014
-4.583657309778031,3.1255953313265112,0.3963853307810875
-4.565264703711815,3.1198490792970794,0.36332595360583336
-4.743863560785518,3.185396062383701,0.38227059071567293
-4.383469137345498,3.0688065302494025,0.3532212419586148
-4.640364325634355,3.1433766533000744,0.32772402436094394
-4.5693518396849075,3.1383419123924794,0.3524577333594107
-4.899608986263727,3.2255316998475663,0.38153495624796313
